"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-12-12,328,331.549987792969,307.640014648438,319.910003662109,479400,324.725,337.79,331.2575,327.45,319.91
2025-12-15,325.609985351562,325.609985351562,314.700012207031,317.579986572266,282100,322.245,337.79,330.0175,327.45,317.58
2025-12-16,316.299987792969,326.630004882812,312.480010986328,320.100006103516,245600,322.245,337.79,330.0175,327.45,320.1
2025-12-17,320,329.589996337891,290.100006103516,296.559997558594,459400,308.64,337.79,323.215,327.45,296.56
2025-12-18,300.510009765625,317.440002441406,300.369995117188,313.899993896484,284100,315.55,337.79,326.67,327.45,313.9
2025-12-19,316.369995117188,329,316.369995117188,325.589996337891,420100,315.55,337.79,326.67,327.45,325.59
2025-12-22,333.079986572266,343.950012207031,328,337.899993896484,246300,317.025,337.79,327.4075,327.45,337.9
2025-12-23,336.700012207031,343.769989013672,332.25,333.230010986328,233300,317.025,337.79,327.4075,327.45,333.23
2025-12-24,331.149993896484,331.670013427734,325.829986572266,328.260009765625,77300,317.025,337.79,327.4075,328.46,328.26
2025-12-26,331.839996337891,332.170013427734,323,325.140014648438,140100,317.025,337.79,327.4075,328.46,325.14
2025-12-29,321.640014648438,328.350006103516,316.799987792969,320.730010986328,201200,317.025,337.79,327.4075,328.46,320.73
2025-12-30,320.5,320.779998779297,314.970001220703,315.440002441406,124800,317.025,336.41,326.7175,328.46,315.44
2025-12-31,315,318.380004882812,310.940002441406,313.320007324219,180000,322.16,336.41,329.285,328.46,313.32
2026-01-02,317.059997558594,328.339996337891,317.059997558594,325.959991455078,209600,327.445,336.41,331.9275,328.46,325.96
2026-01-05,331.079986572266,343,331.079986572266,339.540008544922,217100,327.445,336.41,331.9275,328.46,339.54
2026-01-06,336.540008544922,336.540008544922,313.019989013672,330.420013427734,366800,327.355,336.41,331.8825,328.46,330.42
2026-01-07,333.010009765625,342,324,337.029998779297,350100,326.97,325.29,326.13,333.435,337.03
2026-01-08,337.899993896484,342.049987792969,307.170013427734,313.980010986328,420700,325.085,324.725,324.905,337.79,313.98
2026-01-09,318,320,305.959991455078,311.869995117188,300200,324.48,322.245,323.3625,337.79,311.87
2026-01-12,309.279998779297,322,305.690002441406,309.260009765625,237000,324.345,322.245,323.295,337.79,309.26
2026-01-13,312.130004882812,322.679992675781,310.75,314.089996337891,307200,324.345,310.115,317.23,337.79,314.09
2026-01-14,313.429992675781,321.970001220703,308.579986572266,317.760009765625,305900,324.345,317.025,320.685,337.79,317.76
2026-01-15,322.730010986328,337.200012207031,322.730010986328,329.660003662109,248600,324.345,317.025,320.685,337.79,329.66
2026-01-16,335.529998779297,392.480010986328,335.529998779297,383.660003662109,893400,349.085,341.29,345.1875,337.79,383.66
2026-01-20,371.380004882812,394.109985351562,371.380004882812,384.339996337891,464400,349.9,342.105,346.0025,337.79,384.34
2026-01-21,385.549987792969,398,380.75,397.420013427734,398300,351.845,344.05,347.9475,337.79,397.42
2026-01-22,396.089996337891,400,375,380.359985351562,335100,352.845,345.05,348.9475,338.14,380.36
2026-01-23,376.100006103516,378.040008544922,363.230010986328,363.880004882812,276800,352.845,345.05,348.9475,338.14,363.88
2026-01-26,363.279998779297,366.380004882812,347.790008544922,353.5,340900,354.29,345.05,349.67,338.14,353.5
