"","ASM","USAS","ALM","SBSW","IDR","GROY","NGD","AU","DRD","AG","SATS","WLDN","TPC","WBD","DAN","RERE","SPHR","AGX","VSEC","DG","MAMA","COCO","MNST","BUD","ABEV","BG","ADM","KOF","HSY","FMX","TTI","PARR","BTU","HCC","WWD","POWL","GEL","EC","IMO","THR","SII","CIB","SAN","BBVA","HRTG","AAMI","PUK","RKT","FUTU","DB","ARWR","LQDA","ANAB","RVMD","GH","ADPT","HLF","RNA","EYE","BKD","HL","ATRO","UUUU","KTOS","RKLB","TSAT","FIX","AVAV","CENX","TFPM","NVRI","DBD","CAE","FERG","CTLP","NATL","NOVT","ATKR","SPB","PAR","DHC","BABA","APEI","LAUR","AHR","LINC","WELL","OUT","NLY","AGNC","PL","VSAT","WDC","LPTH","TTMI","LASR","MU","STX","VICR","CLS","LITE","TIGO","IHS","VOD","ESE","VIV","DGII","TLK","ROKU","AD","ARMN","BELFB","GEV","HG","GEF","BTX","KBDC","NCDL","KSPI","CIEN","KEP","FN","ORA","NGL","HE","UGP","ENIC","AQN","CWEN"
"MU",0.322111910827398,0.315177235273863,0.0728602719369478,0.261327002290388,0.152362390372137,0.144013020964382,0.261571872559228,0.194795686530442,0.112347534640604,0.316235577177817,0.195190346133317,0.332695196359911,0.435760744668099,0.375272173961494,0.480269096689664,0.141318821099081,0.394173492461461,0.462830771001261,0.391764198464608,-0.104924738636081,0.1255647083597,0.241911095894464,0.14289274365879,0.0798863178080695,0.125091895360156,0.161502975126816,0.078098464432887,0.131061306290325,-0.140653510617497,0.0980117614620787,0.363714081630123,0.239840024992837,0.275135861334442,0.201061239927387,0.472795112214574,0.545009993275636,0.293909812084042,0.368266862410253,0.369383906775703,0.425247580329892,0.368540007862402,0.240454021568261,0.399386752406269,0.33000570302022,0.0415464359062938,0.315842020475244,0.434444001686782,0.165731565502324,0.398374183015868,0.422288077211952,0.374018229148636,0.16463395135363,0.0867616940706003,0.282897085333195,0.297250017161131,0.28467690541154,0.117668275262756,0.123380301599548,0.373416248668603,0.25994118045234,0.31974103157862,0.297277455827529,0.182803104046341,0.262096333780539,0.44075003350294,0.321632998432163,0.574141324800976,0.248714854198002,0.498436935738187,0.210448512968428,0.404757679762089,0.494288638373875,0.418926878129542,0.347684699220317,0.222223612577664,0.295338979898315,0.462927141166298,0.39883940914695,0.320410803474252,0.276502262948042,0.25295794109909,0.249531547184518,0.211120198825259,0.303898563759761,0.207849405941289,0.178079903136711,0.117900155640351,0.346603312354917,0.393375850314615,0.396519887349948,0.325132413492722,0.331837017195126,0.694241884871245,0.227127840859894,0.564972490478027,0.453360945181377,1,0.604030094359996,0.42198939013232,0.610146986049774,0.691622320259152,0.0184342353143027,0.212651637320587,0.0144191773130316,0.415864980997001,0.121109105544989,0.494420584398225,0.188872734933469,0.428153693076107,0.21799912797346,0.213677852823682,0.515390164433535,0.54915800111021,0.140070163638339,0.323813257877536,0.656333821165449,0.194765592241566,0.230620794338803,0.329799569622848,0.629202719247166,0.102185365386246,0.624262965698088,0.407071880106673,0.295354449074571,0.27089112940132,0.249416857099568,0.304102369247013,0.209589864454658,0.310134407236067
"STX",0.265315081458932,0.247300614003472,0.067591107117574,0.266459695948714,0.0891806279289368,0.102762703919862,0.349565052138051,0.189392480408695,0.126107106263536,0.23720044554598,0.125946054716177,0.230702571134705,0.312829609470957,0.291551924717615,0.440760029612598,0.0959264367119696,0.333247495561522,0.302916944283891,0.317806638336119,0.0125807937060378,0.099281031650924,0.283801997007298,0.0226452036459041,-0.0219624052972563,0.0473544512206592,0.107353194588061,0.0337839289350346,0.113790366686454,-0.0320653964016207,0.0710631576372129,0.223428958019615,0.197431862430962,0.24997849849626,0.18195234544886,0.459121305560203,0.435258111048029,0.216431842478691,0.259846152116668,0.249338155471612,0.36889061139507,0.294720037356077,0.176321323179187,0.265675529493292,0.201286316165397,-0.0230497393606802,0.268909126690086,0.2869431818823,0.0978869922531354,0.309863296712268,0.294032733970614,0.306420816897942,0.0664028182342793,0.0748583762298158,0.112911529207329,0.197569638286165,0.215858487698218,0.118536944684404,0.0169084904093207,0.339526143776967,0.189918766651736,0.268586430523824,0.147261114514256,0.226165942552355,0.15864273861377,0.309465991645561,0.233929670271522,0.443895923179307,0.218565094814437,0.280748747052907,0.172655898036554,0.284304063784206,0.3786015763126,0.250418985980712,0.335467517693081,0.19566407673358,0.276600851069645,0.405016586165753,0.343643045541585,0.193040138934236,0.179577041285235,0.155927976692726,0.183832700966028,0.142282398089033,0.257536666683033,0.229221926637587,0.128443317184065,0.10308605065997,0.259262318915763,0.232555444869218,0.243446639628423,0.226508971540273,0.253945301578195,0.85939480775197,0.14254219987539,0.502958083607794,0.336930487872132,0.604030094359996,1,0.276398609700127,0.496644654661778,0.589995422973822,0.0121130341130917,0.154556021696063,-0.0534140150669804,0.323860482803927,0.164414937634866,0.31503626392395,0.222933843863133,0.350730351289052,0.118205739343442,0.194697640030056,0.44496742934641,0.433434094919215,0.0767374471416505,0.141309543804513,0.528716957983276,0.0893308020269198,0.11623039375199,0.215248048805174,0.560275925844639,0.121076493200006,0.510761351405269,0.279384766925421,0.19128966914108,0.140274543698029,0.165524507309399,0.217259918872489,0.144735988862598,0.235870959037176
"VICR",0.13444684163711,0.169483994967079,0.0235638578943721,0.168778784252518,0.10742970038322,0.0863660279325604,0.0310506768376626,0.0633169409846885,0.0199651502522794,0.177414223122545,0.11128257657185,0.198401458683083,0.287578506656096,0.27491571995341,0.26962252706859,0.154926258658479,0.271111593926928,0.295124865773566,0.292942042353594,-0.0645506652064642,0.108940397928316,0.0874718127921883,0.0329547817626818,0.0714696439073955,0.0923856786978341,0.150447980065002,0.0462798789953474,0.086234531308592,-0.0935817501350071,0.129788136543437,0.21549457265182,0.154196971444698,0.117747365952325,0.044850583064346,0.28308297964885,0.379611059365777,0.171994827546868,0.230790004517009,0.203241322902425,0.287925054989826,0.228086127693588,0.227175142128329,0.31501776701789,0.227976280522063,-0.0449738791171837,0.210633128334583,0.285931465290578,0.24721400094704,0.297312481066348,0.255868689321544,0.244160136425116,0.104219874893662,0.00955813011109364,0.169943576347358,0.223024547039272,0.28236356736985,0.152951043250084,0.0681687854388917,0.259740914562615,0.159487669381161,0.140341464244239,0.224979025521968,0.233049448555211,0.179020454035234,0.317528670251087,0.254400409892865,0.341545391088455,0.268353622851256,0.184626325495072,0.0617817721367825,0.278517806636871,0.315696738829508,0.210241409284858,0.240344094347224,0.15894883017122,0.277129883285096,0.395021065318076,0.23257085900196,0.219889216523347,0.262637045735107,0.127041121577532,0.206512070652892,0.117591993162868,0.152279422588405,0.10304500209516,0.125672982323299,-0.0129673024481014,0.282649527304143,0.23227426902877,0.318890783340366,0.203340430106585,0.274734766209923,0.301704662333453,0.12482360366026,0.362026739931097,0.261823638451927,0.42198939013232,0.276398609700127,1,0.465859702950224,0.393674496354428,0.0501921027339061,0.120065011863743,-0.0113124657991099,0.245324439962657,0.0831657820334439,0.341987133609228,0.191045235286019,0.323252973354223,0.147956741671309,0.130727673572239,0.387189542982732,0.395247026655297,0.0675181079291761,0.235800282899655,0.403189328057125,0.204067584082185,0.181504788649018,0.247423266402655,0.395264489647507,0.13517342931393,0.380275601340023,0.14397372660009,0.202655862770376,0.112526475652896,0.119363528616567,0.200702525225647,0.0257250989374465,0.173864321057472
"CLS",0.286508206112592,0.306201641326823,0.0707947041479089,0.292483705827209,0.144531759195691,0.205764930692114,0.241591616168586,0.186319705866037,0.144281428338808,0.270593372009561,0.154403084505918,0.271439691155278,0.350631573059421,0.211842789683307,0.320394597191917,0.0361500222882457,0.303127132746967,0.503374099539698,0.39947013446064,-0.0869491643078423,0.181488528773432,0.26652752645205,-0.0455501888901936,-0.0356867367806252,0.0715250920719393,0.035406581866803,-0.112947372920778,0.0577583448644404,-0.214294509555111,0.0158574566737268,0.299218665172401,0.191869934122975,0.206994384873614,0.152161258384314,0.415551449509427,0.51278987940362,0.245931081068837,0.261699076373256,0.240197155053249,0.289010725298203,0.327647685311925,0.203304582922668,0.303530454633237,0.21095682267553,-0.0277112509520009,0.240959932280122,0.257652805064584,0.123261156597556,0.331478237903367,0.255638296519061,0.321087674159653,0.244462311028641,0.110001247723003,0.273050944731842,0.263682948747099,0.318324046105903,-0.0487777009533466,0.160756107867331,0.370381983046632,0.151493362174741,0.251803090794334,0.22769205795365,0.276139095980033,0.292018359312566,0.386180235794993,0.325343460873813,0.63900589129301,0.306186079156249,0.336556275316646,0.212062868082251,0.288968116394717,0.387295353126713,0.265367742892022,0.273290838177469,0.198275220229044,0.276569613796332,0.357213819993439,0.275332729035416,0.144811786563488,0.206394617792588,0.100972633158031,0.12065086999278,0.248285058721986,0.224331346754442,0.172382238360868,0.181385316657472,0.0724559258803902,0.233200658465858,0.236942787275184,0.242470799380561,0.294156786582556,0.293955497516223,0.557739184120627,0.232065242553956,0.645615490200854,0.400177510460457,0.610146986049774,0.496644654661778,0.465859702950224,1,0.741453295919924,0.0327363913670915,0.235133612699503,-0.10311293583251,0.402281059893827,0.0302841932279289,0.337123131115122,0.162067288431691,0.376078991898198,0.196702107079759,0.227062558816279,0.490127872454956,0.622444297303255,-0.031962068726983,0.12109269631731,0.581955802404201,0.094905810788519,0.121011885330608,0.194836851230918,0.713540102663665,0.180552246342237,0.71942810998288,0.274274611135906,0.217947846911089,0.131867272733878,0.2279845697236,0.180380217700011,0.0366487876920236,0.217466305818015
"LITE",0.238933315707808,0.287057311302736,0.0495763834671997,0.271287012062356,0.153273791772839,0.156467291197872,0.198252610596742,0.177771597036918,0.146674170544162,0.22996944170823,0.161495329506954,0.287536248883453,0.382031958530636,0.275815325936814,0.410359581221243,0.0846222600610845,0.392508422118198,0.475391109799603,0.363632411096967,-0.0988093407732726,0.172514556875744,0.28063454831895,0.0156955881072826,-0.0183125067587598,0.0380759217675578,0.00906691110304904,-0.125106108514361,0.125236350455738,-0.101513281668333,0.0323281546935526,0.285496201117186,0.15668852862601,0.156562036563314,0.185014944360683,0.476749949690852,0.48678155820328,0.21708979318528,0.201340346509868,0.250081013771969,0.35241354367073,0.284574619389086,0.20869971438795,0.314555172537794,0.259346286527976,-0.0137440167823414,0.284664849500454,0.321154913796,0.122527475679332,0.363358277904592,0.312711410064947,0.345260763017651,0.166048322660665,0.078671471245735,0.241529719136085,0.231611303230345,0.28155536757473,0.0853544780690125,0.157448255634772,0.369467246638471,0.155196623305814,0.283970577321852,0.243650623348619,0.187868665297432,0.203772119603422,0.389960924456445,0.290354099515786,0.639274960371503,0.205556548655989,0.364812400421033,0.19483598205136,0.358690896482586,0.469312788550852,0.251164311015089,0.266032136365045,0.180486954651186,0.275402073016555,0.405687881762911,0.330797637002144,0.185410938691352,0.231868063997022,0.121792531997314,0.170805393540643,0.176323588854099,0.254837707777191,0.217700570073859,0.221626982127251,0.0884010556526724,0.272457541158339,0.255398164353362,0.239832352368443,0.2926057544188,0.319248300723063,0.609321816055581,0.249425008541695,0.62874336491726,0.431901482485074,0.691622320259152,0.589995422973822,0.393674496354428,0.741453295919924,1,-0.00587741855131744,0.262541984527453,-0.0734897117001391,0.351223876625341,0.0453815047518525,0.423835466940009,0.189200061941211,0.397011352807721,0.158288610808999,0.200074299168543,0.474069035545866,0.591341271145341,0.135418664174496,0.189662324117358,0.622775996446003,0.116976478184575,0.13940205348134,0.269834582563688,0.757321158302903,0.123536570902219,0.708546504155645,0.307020927052154,0.296272117678912,0.0978110010253594,0.18198218329513,0.188608444344749,0.0359895465447848,0.242659991489545
"TIGO",0.23486917067748,0.127182946127369,0.121247469311443,0.212669910527401,0.115358721362995,0.137315715979804,0.185217258378446,0.237234471165664,0.255022429992403,0.162311684197518,0.0110017529847323,0.023299937713656,0.0705349485057999,-0.024786460678211,0.067825627757161,0.119827023183987,0.00316824497737327,0.114965764366754,0.0711494451657486,0.0550069269899672,0.0445686460589142,0.0240115988230273,0.06296024036151,0.140243738807659,0.26143176952003,0.201283431573866,0.288822431077475,0.151007550716777,0.0588551227254686,0.23151339271034,0.155315441222686,0.13943698203719,0.108950763577476,0.201585777080786,0.0432432804972165,0.0244218175994319,0.102478698306741,0.198183816355234,0.138583648927278,-0.0263090243543598,0.281928217784045,0.159147052414008,0.228208355858689,0.235502922502538,0.213101875272763,0.0936507352213991,0.19381901608204,0.0100527066052978,0.180558125106543,0.146862765846214,0.1157143970364,0.0766430366084671,0.0628674877499324,-0.0735026351482167,0.098107375353958,0.0213260528355102,0.0753780363242802,0.0837841407119262,0.0202347698157916,0.110686458525682,0.236453344725369,0.0823230116145438,0.128438618752732,0.0671956639006752,0.0605184031265166,0.0937239883190932,0.00757466530788245,0.0124563122684761,0.0629051085561635,0.223567357773951,0.144335584530305,0.0569032393690364,0.167371997418612,-0.000565771347984218,0.0297214196317361,0.131004148400324,-0.0152839995732016,0.0824416780279272,0.015955349497253,0.0818851174880891,0.124762805135304,0.109372473364693,0.00514766772370816,0.0952818520290296,0.193776234304799,-0.00861812402011746,0.209954653764641,0.0998707117751634,0.187999749799294,0.176940400810442,0.0387008376421022,0.126652220212382,0.0224382241398972,0.102739220138747,-0.0278184827386437,0.0154205073359134,0.0184342353143027,0.0121130341130917,0.0501921027339061,0.0327363913670915,-0.00587741855131744,1,0.0624314757771376,0.261385987269854,0.0302318362894968,0.26669450300399,0.0614084732441478,0.201500181366846,0.0382983635181697,0.1263744723856,0.162140854253847,0.0424492435794954,0.00690589255242782,0.219260385962748,0.105542534506662,0.0380614321872823,0.144553754113854,0.223827627788289,0.104491457778838,-0.0490404933704783,0.161687501351369,-0.0155866072233889,0.103433976860329,0.130317237804662,0.140724590000424,0.288598848145048,0.208710365740956,0.0681257162358943,0.293768148018764
"IHS",0.166905474197224,0.201647094602358,0.174029513266006,0.141597460360006,0.072365198435403,0.123782705423889,0.0950484829620865,0.191023635734171,0.156160803975225,0.194118913517622,0.106503965921328,0.217571862814209,0.117465155642725,0.10874660848968,0.16893623681704,0.114517466645805,0.160168140594359,0.128270257709591,0.191075787796335,0.0243871494568202,0.0902761202446579,0.0878401291871651,0.158019973876701,0.0369634549023326,0.0603036239897293,0.00116990963655379,0.0370602291397733,0.0467472165338003,0.112311297251595,0.045989509316604,0.173332288594876,0.0551016929193379,0.106283920594549,0.0105825261450153,0.203606038382524,0.225244750550409,0.196138478731276,0.0784610398949106,0.126293143632909,0.190098682097436,0.177491966890123,0.100848951097721,0.24779326248015,0.230728046024115,0.168578140327515,0.196355981103908,0.253934928067184,0.0745227718080257,0.191300386456635,0.214983000582409,0.108391944988013,0.180148028376018,0.0307039429791981,0.0760533319843388,0.169381438203454,0.0979532166030624,0.043338344864323,-0.0312445822799189,0.289490326003576,0.119721856369967,0.146521960631655,0.0997028890524804,0.0149741310203029,0.0875472793078398,0.179493124530448,0.0972875731586779,0.195534866728036,-0.0498315723212464,0.178293935422594,0.168831146024682,0.224503748909668,0.191772622165654,0.190866076383418,0.100796108329473,0.175471717531169,0.211845394992273,0.225983965009015,0.166201481997794,0.0774455738823082,0.142498891517517,0.165601110242325,0.124209327295451,0.0567407603925853,0.168827750101476,0.141947895375119,-0.000256699594057612,0.164647238715357,0.166926989831264,0.150179256574076,0.13699139755806,0.126624485719491,0.185735112366428,0.18736276020946,0.127219342483305,0.229425684373324,0.137326221244063,0.212651637320587,0.154556021696063,0.120065011863743,0.235133612699503,0.262541984527453,0.0624314757771376,1,0.0910403922750726,0.114938999891127,0.0751768751890737,0.130386283409547,0.110925894712048,0.189535648976975,0.198128049382013,0.131656560398792,0.12671598805467,0.210208960367978,0.177890522408825,0.180268711178949,0.265628611533724,0.193973907547261,0.181476496623859,0.208924930961324,0.219938703352669,0.0263165921683339,0.290405475911658,0.118081673516494,0.116825974527501,0.186577939826115,0.160176587356968,0.169205199689938,0.103221324663471,0.10527215978158
"VOD",0.175180593015078,0.145633184318705,0.144663472225657,0.265543034866027,0.0934433868997892,0.182533523271087,0.209174680090964,0.276672430711926,0.168867813841132,0.152255272392986,0.0692144081866963,0.161700029427708,0.00183998441828441,0.136628389088543,0.137656188215693,0.121871772982534,0.0381971613638545,0.017849878086898,-0.0233168326587481,0.234359169570026,-0.0960011930309885,0.125299870071027,0.323702811521371,0.311822469672246,0.311511587891026,0.226074042283112,0.334781695997941,0.253002378031801,0.28164232957541,0.306137710836148,0.102065255599089,0.00080049157859316,-0.00139087389047685,0.0739922882624951,0.122023491594835,-0.00401091881385522,0.145863018706326,0.10931752215916,0.16900211116492,0.0629383892265169,0.210957947716373,0.169306518424244,0.314834345740046,0.324160385666339,0.0917048682668922,0.10976836788747,0.252890597078785,0.138353028366364,0.102177529281537,0.271697976320437,0.130923616864541,0.0558862002913217,0.0616812747993784,0.132031345034172,-0.0211993237006273,-0.0596333412050186,0.0966072645298908,0.0693215144073135,-0.0374946359347699,0.178108013167416,0.119774592756219,0.0160618132306498,0.0580700080629311,-0.00632054094166169,0.0632779364319066,0.0353845283065322,-0.0627614824532638,-0.024577925792698,0.0823082633808847,0.198647682766131,0.216779554746872,0.147444786344309,0.220525365081907,0.0954916326757435,0.138734323109818,0.122976968143643,0.0898767531140027,0.130281990528003,0.120875480896983,0.151814824111333,0.171464184161442,0.0796994430613887,0.162833335571149,0.114107386106546,0.209640518732427,0.0682597750606255,0.295325867296458,0.223263450595745,0.30072835341615,0.260484704565228,-0.00105292940791177,0.102213693667701,-0.0646258856815472,0.0837709499773971,-0.138295352439411,0.0724296701625943,0.0144191773130316,-0.0534140150669804,-0.0113124657991099,-0.10311293583251,-0.0734897117001391,0.261385987269854,0.0910403922750726,1,-0.00130770494323778,0.33583982997864,0.0690054185222024,0.165170812488462,0.0332354061683934,0.25929783928817,0.224854127741712,-0.0995267623784556,0.0172407478720576,0.292126093982303,0.176829239618257,0.0922040698092978,0.285780526758575,0.299171689817328,0.199869039627123,-0.0384851490043676,0.207801641372821,-0.0551908218005328,0.123865389545448,0.0630344989553081,0.271609564911667,0.259939159365583,0.224612907666925,0.233201994652221,0.196492390125809
"ESE",0.183212308094341,0.165693088016527,0.174636766639907,0.159109904682556,0.0969550216762418,0.0577558928748042,0.151674660503038,0.0928239101573426,0.042764666347693,0.114959154875396,0.102619483798855,0.211730596381005,0.409325485972256,0.300145073631548,0.388519572619418,0.154961505010141,0.335487624933661,0.327097055747233,0.397569552559971,-0.0332646364628129,0.0955620068537164,0.189429160454443,0.0863658486221073,0.0993546560002243,0.140228353669639,0.124782333809777,0.0925033739225341,0.0453345582575803,0.0272680675437451,-0.0244775383860268,0.297375246811155,0.155206438544833,0.187137313337225,0.140740846110324,0.409037832898821,0.283070605209115,0.233858262725402,0.259301634311355,0.337391420781714,0.453097787638241,0.231785427798433,0.183016353625709,0.244501975729819,0.20544276921496,0.0505502347197939,0.338456791183556,0.300136715465963,0.0730122158858457,0.310749160830085,0.281812352259845,0.244902167217557,0.0952301555471982,-0.0126147400649698,0.244090796447467,0.190081542711382,0.296943528317171,0.115473526644814,0.125878645433997,0.294586244009024,0.21602061969466,0.160432320808363,0.275536145204307,0.144891227504994,0.325958212626263,0.306021676710027,0.224723756620155,0.392245966822666,0.321923817234126,0.266845756404865,0.0487720229013759,0.295191066220575,0.412503808328171,0.326994234912629,0.261425255496048,0.433329691142553,0.253645022694173,0.40710079564469,0.33257892380371,0.34594919072138,0.249178473307353,0.176937128671106,0.167111003011795,0.269091307523007,0.30971384043772,0.201424209613228,0.24214639163785,0.136821098873191,0.27129703768816,0.245602982632039,0.256915710221487,0.259409794001433,0.349680175063477,0.382912766536712,0.115990437655099,0.390720148328915,0.347891755206128,0.415864980997001,0.323860482803927,0.245324439962657,0.402281059893827,0.351223876625341,0.0302318362894968,0.114938999891127,-0.00130770494323778,1,0.10433208051792,0.408358835373247,0.185490993839938,0.349641928492369,0.120124498236477,0.135604097205187,0.458067450646135,0.377747208519227,0.225960304757642,0.272633059649174,0.455731858941094,0.188306301231008,0.215124352426564,0.203506367172388,0.347306231616787,0.0423255319192385,0.349797796068139,0.302192346606582,0.189794031426755,0.242155493570719,0.149248416722549,0.18052045687957,0.135074129491689,0.20742552655839
"VIV",0.0946021387607215,0.0488913901783217,0.116444784354016,0.136287418942948,0.0662396037669933,0.108520355722001,0.101212665910474,0.162421948668832,0.0646101969891083,0.0768496590366574,0.0247916983379153,0.0765753128426739,0.0363751538848223,0.119444815793894,0.239378577973239,0.106644119967964,0.135332432101934,0.073726343757049,0.0970167311294656,0.117485385967734,-0.110791087059785,0.078404937527008,0.0720997222181605,0.146798064872387,0.402645215817415,0.282947131635062,0.287035800558253,0.357818827941694,0.175577327632684,0.358130733551817,0.17882237788709,0.125156978048594,0.098696158004446,0.106624331362682,0.136688251562419,0.123792416382599,0.124979162059543,0.228992804868894,0.20836406828788,0.0920035695120839,0.11220289740029,0.303225295195761,0.333789138084399,0.330948167968578,0.125002632431268,0.139846561144504,0.247936129599174,0.146497472630338,0.134722317663859,0.27858748894138,0.127261493421357,-0.00610093931508037,0.0223069217511097,-0.00390878419523844,0.0635796638169829,0.123261536671611,0.0166656641624991,0.0124516069799859,-0.0531830800991119,0.212180969883346,0.0496705352242804,0.132656933479464,0.0557306733509153,0.0854711766639029,0.0544880352361034,0.143061016028683,0.0244728784945389,0.0513341721914165,0.109642063476497,0.186243346878773,0.231615084712215,0.112091307012246,0.232598020603249,0.174647361662047,0.105528948614108,0.192686383285585,0.162800064026474,0.111151508839416,0.110860581280447,0.0764385259515187,0.154794386482995,0.161724450472203,0.134024576293438,0.226984876296319,0.200900199958216,0.0255482683287788,0.240590305098795,0.117324285158102,0.188502779577957,0.204310399553686,0.00703612226842198,0.15431964554972,0.0828460759334465,0.122118083376329,0.0492880506902065,0.0769937016655966,0.121109105544989,0.164414937634866,0.0831657820334439,0.0302841932279289,0.0453815047518525,0.26669450300399,0.0751768751890737,0.33583982997864,0.10433208051792,1,0.106445597564198,0.249037758222886,0.0583522922572942,0.167232637180335,0.145605184000794,0.0403501383698341,0.0486348184821075,0.26240955850441,0.132408700431849,0.171938912416362,0.221705313962638,0.237114520960537,0.209167415279742,0.0161346258548458,0.0533748692161518,0.0156680864393652,0.0830389841400419,0.166046910596996,0.218991760763786,0.582379996296018,0.352132481097467,0.172228242529747,0.160386885993676
"DGII",0.198069623447451,0.192200405265983,0.143916217654877,0.195039166612962,0.0312633467992109,0.127706718384155,0.0922965476773839,0.0795208500015461,0.0790404102678067,0.140409183556477,0.16796930330783,0.212488152443064,0.469361607979517,0.416171194563585,0.448390182206608,0.219142567804366,0.427724108910472,0.333689436633833,0.347836019810848,-0.017862465130818,0.14693938409316,0.217495364098303,0.0547564997476,0.146330534715683,0.146721100523034,0.169371274625772,0.10423321225081,0.0728746154035074,0.0582545492478568,0.18552852580424,0.34256637169034,0.207964094534168,0.113397325648684,0.136986562641499,0.409472975791507,0.383579328553052,0.217938657725864,0.310299631255262,0.29068770938994,0.432918847543199,0.213202239237976,0.227002972187575,0.366789255110068,0.329790853910333,0.0758766992589252,0.425626005516924,0.360617873766123,0.157457795425457,0.294807247549134,0.340354448456959,0.378626579221821,0.17277165141549,0.0808830498376577,0.267729388780885,0.262205956284389,0.341434158069203,0.205089447421848,0.163124478799511,0.40765164154419,0.196561646283396,0.200619558694762,0.16848142777983,0.182920235464848,0.116021888601483,0.321235032974553,0.28781263923448,0.407484423225975,0.187698229986372,0.340004276200787,0.103017840321088,0.416617163636726,0.526749826778185,0.318492260597378,0.348792577168552,0.220696458060427,0.306842313046743,0.485559006421403,0.415196961438004,0.382125534436927,0.380411504103703,0.28023768747208,0.251433188207912,0.211790948725365,0.322740659290403,0.138792487524018,0.322550298899113,0.00603614702528413,0.393619641296602,0.356334901067327,0.341553114843156,0.254197084101521,0.354497443479951,0.319383516991575,0.197301009909342,0.445137371221494,0.384428979649831,0.494420584398225,0.31503626392395,0.341987133609228,0.337123131115122,0.423835466940009,0.0614084732441478,0.130386283409547,0.0690054185222024,0.408358835373247,0.106445597564198,1,0.201183717053131,0.418219243682302,0.143071915331494,0.209983881513415,0.471374105159874,0.37144110224939,0.265171785683537,0.374707629771156,0.496498567354378,0.278462046050213,0.203576732281059,0.304894456131299,0.420483937637286,0.132611770551158,0.374652038322311,0.313714195917786,0.182172655487049,0.217408271597314,0.160141183373625,0.300690828994562,0.159582407080564,0.210486161344209
"TLK",0.174723509645867,0.182502214201874,0.0835601525989126,0.152509086362201,0.0530499886998316,0.121362442108736,0.100023333211334,0.0749040630683464,0.0610169805651286,0.122327898219084,0.0127619200389868,0.15622517978896,0.040354620195711,0.287016396344281,0.28670397116452,0.202487732310374,0.268040461813889,0.0743070688087497,0.178426671215555,0.0914977577603405,-0.0684020099490839,0.0218129438322897,0.192877552485018,0.189263204947635,0.203578104736131,0.205011778599296,0.170708562160545,0.152279665206613,0.151145864551217,0.144524029358,0.235064746770139,0.0743171938210608,0.0985074498905974,0.136622897852238,0.2262852949478,0.199920749892847,0.164106213460856,0.231928546448027,0.214213260322644,0.153153689949498,0.161480004522131,0.206694479599842,0.237436507006228,0.234775916455098,0.0224963554965013,0.136060385730456,0.348200314991101,0.13585943188172,0.305792873392444,0.283842787528343,0.199448970160117,0.146514829864017,0.0945954610326669,0.0772976690512022,0.0613698147163142,0.150374995697755,0.211347107403456,0.0719105245253676,0.122553869033865,0.244550264553814,0.0354359757734863,0.181837144736032,0.10883429005029,0.148018036483906,0.111516648931042,0.0566892429836233,0.087779012586026,0.0996698488052862,0.131761163053679,0.069152628286176,0.241924161556459,0.254426911148242,0.247074402544088,0.245058406948093,0.195108111303976,0.23666676426617,0.283250148574237,0.214720829289734,0.215874011804439,0.15377818995065,0.161929903807381,0.205502091280368,0.0445747599720495,0.189918830609383,0.23897052134827,0.0821987731148821,0.156128694306938,0.33219493589651,0.247343202225526,0.24026993350261,0.112385205447726,0.17308961074275,0.182374488633063,0.143301797945974,0.16704417354218,0.261595301359161,0.188872734933469,0.222933843863133,0.191045235286019,0.162067288431691,0.189200061941211,0.201500181366846,0.110925894712048,0.165170812488462,0.185490993839938,0.249037758222886,0.201183717053131,1,0.218062742333475,0.135384116064142,0.137247991791972,0.217039612216505,0.133763625120685,0.231760547130437,0.246494315225595,0.265278355747358,0.290658845612034,0.305087935640607,0.274114424094666,0.141015487508792,0.162302890241309,0.225046306416249,0.149640665893317,0.146820859101559,0.0967930258466314,0.202406942442472,0.262247720767304,0.155539154251006,0.0973105664724005
